Exchange Date,Close,Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Strike Price,Days to Maturity,Close_Index,Log Forward Moneyness
2023-12-13,176.7,13.4,-0.6,-0.2,0.0,209.0,-9.4,10.3,4650,128,4530.19,0.014635941118758244
2023-12-13,131.0,14.0,-0.4,-0.3,0.0,215.0,-7.5,10.6,4550,128,4530.19,-0.007104045517647578
2023-12-13,348.7,13.2,-0.8,0.0,0.0,0.0,-13.7,8.0,4900,128,4530.19,0.06700392663607437
2023-12-14,360.3,13.0,-0.8,0.0,0.0,0.0,-13.9,8.1,4925,127,4539.16,0.07020449349673608
2023-12-14,299.3,12.8,-0.8,0.0,0.0,0.0,-12.9,7.8,4850,127,4539.16,0.05485892382207589
2023-12-14,196.9,12.9,-0.6,-0.2,0.0,1.0,-10.1,10.6,4700,127,4539.16,0.023442727588696925
2023-12-14,227.7,12.8,-0.7,-0.1,0.0,0.0,-11.1,9.3,4750,127,4539.16,0.03402483691923388
2023-12-14,169.4,13.2,-0.5,-0.2,0.0,249.0,-9.2,10.3,4650,127,4539.16,0.012747438471948954
2023-12-14,145.3,13.4,-0.5,-0.3,0.0,141.0,-8.2,10.8,4600,127,4539.16,0.0019365223677333112
2023-12-14,426.1,13.5,-0.8,0.1,0.0,0.0,-14.8,6.0,5000,127,4539.16,0.08531813130678427
2023-12-14,124.8,13.8,-0.4,-0.3,0.0,235.0,-7.3,10.5,4550,127,4539.16,-0.008992548164456972
2023-12-14,107.0,14.1,-0.4,-0.4,0.0,411.0,-6.4,10.2,4500,127,4539.16,-0.020042384351041963
2023-12-14,262.0,12.7,-0.7,-0.1,0.0,1.0,-12.0,9.6,4800,127,4539.16,0.0444961367865293
2023-12-14,339.3,12.9,-0.8,0.0,0.0,0.0,-13.6,8.0,4900,127,4539.16,0.0651154239892648
2023-12-15,191.2,13.0,-0.6,-0.2,0.0,1.0,-9.9,10.5,4700,126,4549.44,0.021270141072734904
2023-12-15,221.3,12.9,-0.6,-0.1,0.0,0.0,-10.8,9.2,4750,126,4549.44,0.031852250403271824
2023-12-15,351.3,12.9,-0.8,0.0,0.0,0.0,-13.7,8.1,4925,126,4549.44,0.06803190698077413
2023-12-15,254.8,12.8,-0.7,-0.1,0.0,1.0,-11.8,9.6,4800,126,4549.44,0.04232355027056721
2023-12-15,291.4,12.9,-0.7,0.0,0.0,0.0,-12.6,7.7,4850,126,4549.44,0.05268633730611377
2023-12-15,416.3,13.3,-0.8,0.1,0.0,0.0,-14.6,6.0,5000,126,4549.44,0.08314554479082227
2023-12-15,104.3,14.3,-0.4,-0.4,0.0,411.0,-6.2,10.1,4500,126,4549.44,-0.022214970867004077
2023-12-15,164.4,13.3,-0.5,-0.3,0.0,389.0,-8.9,10.2,4650,126,4549.44,0.010574851955986744
2023-12-15,330.7,12.8,-0.8,0.0,0.0,0.0,-13.4,8.0,4900,126,4549.44,0.06294283747330286
2023-12-15,121.3,14.0,-0.4,-0.4,0.0,235.0,-7.1,10.4,4550,126,4549.44,-0.011165134680419006
2023-12-15,141.2,13.5,-0.5,-0.3,0.0,175.0,-8.0,10.7,4600,126,4549.44,-0.00023606414822875628
2023-12-18,211.0,13.4,-0.6,-0.2,0.0,1.0,-10.1,10.5,4700,123,4521.13,0.02778109406187108
2023-12-18,182.1,13.5,-0.6,-0.3,0.0,389.0,-9.2,10.2,4650,123,4521.13,0.01708580494512321
2023-12-18,358.4,13.5,-0.8,0.0,0.0,0.0,-13.3,7.8,4900,123,4521.13,0.06945379046243919
2023-12-18,156.6,13.8,-0.5,-0.3,0.0,175.0,-8.3,10.7,4600,123,4521.13,0.006274888840907672
2023-12-18,115.7,14.5,-0.4,-0.4,0.0,611.0,-6.5,10.1,4500,123,4521.13,-0.015704017877867724
2023-12-18,379.7,13.7,-0.8,0.0,0.0,0.0,-13.6,7.9,4925,123,4521.13,0.07454285996991052
2023-12-18,243.4,13.2,-0.7,-0.1,0.0,0.0,-11.0,9.2,4750,123,4521.13,0.038363203392408146
2023-12-18,279.0,13.3,-0.7,-0.1,0.0,1.0,-11.9,9.5,4800,123,4521.13,0.04883450325970346
2023-12-18,317.3,13.3,-0.8,-0.0,0.0,0.0,-12.6,7.7,4850,123,4521.13,0.05919729029525017
2023-12-18,446.6,14.3,-0.8,0.1,0.0,0.0,-14.4,5.9,5000,123,4521.13,0.08965649777995867
2023-12-18,134.6,14.1,-0.5,-0.4,0.0,235.0,-7.4,10.4,4550,123,4521.13,-0.0046541816912827275
2023-12-19,148.1,13.6,-0.5,-0.3,0.0,175.0,-8.0,10.6,4600,122,4535.4,0.0032131579373019235
2023-12-19,231.4,13.0,-0.7,-0.1,0.0,0.0,-10.8,9.2,4750,122,4535.4,0.03530147248880242
2023-12-19,127.1,14.0,-0.4,-0.4,0.0,235.0,-7.1,10.3,4550,122,4535.4,-0.007715912594888486
2023-12-19,172.5,13.4,-0.6,-0.3,0.0,389.0,-8.9,10.1,4650,122,4535.4,0.014024074041517471
2023-12-19,200.3,13.1,-0.6,-0.2,0.0,1.0,-9.9,10.4,4700,122,4535.4,0.02471936315826535
2023-12-19,343.5,12.9,-0.8,0.0,0.0,0.0,-13.2,7.9,4900,122,4535.4,0.06639205955883348
2023-12-19,430.4,13.4,-0.9,0.1,0.0,0.0,-14.4,5.9,5000,122,4535.4,0.086594766876353
2023-12-19,364.5,13.1,-0.8,0.0,0.0,0.0,-13.6,7.9,4925,122,4535.4,0.07148112906630473
2023-12-19,108.9,14.4,-0.4,-0.4,0.0,612.0,-6.3,10.0,4500,122,4535.4,-0.018765748781473378
2023-12-19,303.4,12.9,-0.8,0.0,0.0,0.0,-12.5,7.6,4850,122,4535.4,0.05613555939164426
2023-12-19,265.9,12.9,-0.7,-0.1,0.0,1.0,-11.7,9.4,4800,122,4535.4,0.04577277235609775
2023-12-20,128.2,14.1,-0.4,-0.4,0.0,235.0,-7.1,10.3,4550,121,4533.82,-0.007277892262902069
2023-12-20,432.6,13.5,-0.9,0.1,0.0,0.0,-14.3,5.9,5000,121,4533.82,0.08703278720833928
2023-12-20,233.3,13.0,-0.7,-0.1,0.0,0.0,-10.7,9.1,4750,121,4533.82,0.0357394928207886
2023-12-20,267.9,13.0,-0.7,-0.1,0.0,1.0,-11.6,9.4,4800,121,4533.82,0.04621079268808416
2023-12-20,149.5,13.7,-0.5,-0.3,0.0,175.0,-8.0,10.6,4600,121,4533.82,0.0036511782692882503
2023-12-20,345.5,13.0,-0.8,0.0,0.0,0.0,-13.1,7.8,4900,121,4533.82,0.06683007989081972
2023-12-20,202.1,13.2,-0.6,-0.2,0.0,1.0,-9.8,10.4,4700,121,4533.82,0.02515738349025172
2023-12-20,305.3,12.9,-0.8,-0.0,0.0,0.0,-12.4,7.6,4850,121,4533.82,0.05657357972363069
2023-12-20,366.6,13.2,-0.8,0.0,0.0,0.0,-13.5,7.9,4925,121,4533.82,0.07191914939829099
2023-12-20,174.1,13.4,-0.6,-0.3,0.0,389.0,-8.9,10.0,4650,121,4533.82,0.014462094373503818
2023-12-20,109.9,14.4,-0.4,-0.4,0.0,612.0,-6.3,10.0,4500,121,4533.82,-0.018327728449487095
2023-12-21,245.0,13.7,-0.7,-0.2,0.0,1.0,-10.7,9.0,4750,120,4524.86,0.03780729566830056
2023-12-21,212.8,13.7,-0.6,-0.3,0.0,1.0,-9.8,10.3,4700,120,4524.86,0.027225186337763642
2023-12-21,117.3,14.9,-0.4,-0.4,0.0,612.0,-6.4,10.0,4500,120,4524.86,-0.01625992560197508
2023-12-21,380.2,14.0,-0.8,-0.0,0.0,0.0,-13.2,7.7,4925,120,4524.86,0.07398695224580294
2023-12-21,446.5,14.5,-0.8,0.1,0.0,0.0,-14.0,5.7,5000,120,4524.86,0.08910059005585118
2023-12-21,280.3,13.6,-0.7,-0.1,0.0,1.0,-11.5,9.3,4800,120,4524.86,0.048278595535596144
2023-12-21,158.4,14.2,-0.5,-0.4,0.0,175.0,-8.1,10.5,4600,120,4524.86,0.005718981116800108
2023-12-21,183.9,13.9,-0.6,-0.3,0.0,389.0,-9.0,10.0,4650,120,4524.86,0.01652989722101571
2023-12-21,136.3,14.5,-0.5,-0.4,0.0,434.0,-7.2,10.3,4550,120,4524.86,-0.005210089415390133
2023-12-21,318.3,13.7,-0.8,-0.0,0.0,0.0,-12.3,7.5,4850,120,4524.86,0.05864138257114271
2023-12-21,358.9,13.8,-0.8,-0.0,0.0,0.0,-13.0,7.7,4900,120,4524.86,0.06889788273833178
2023-12-22,245.5,13.5,-0.7,-0.2,0.0,1.0,-10.7,9.0,4750,119,4521.47,0.038646359946024826
2023-12-22,213.1,13.6,-0.6,-0.3,0.0,1.0,-9.9,10.3,4700,119,4521.47,0.02806425061548798
2023-12-22,158.4,14.0,-0.5,-0.4,0.0,324.0,-8.1,10.5,4600,119,4521.47,0.006558045394524363
2023-12-22,448.4,14.4,-0.9,0.1,0.0,0.0,-14.0,5.7,5000,119,4521.47,0.08993965433357552
2023-12-22,184.1,13.8,-0.6,-0.3,0.0,389.0,-9.0,10.0,4650,119,4521.47,0.017368961498739895
2023-12-22,381.7,13.9,-0.8,-0.0,0.0,0.0,-13.2,7.7,4925,119,4521.47,0.07482601652352729
2023-12-22,360.4,13.7,-0.8,-0.0,0.0,0.0,-12.9,7.7,4900,119,4521.47,0.06973694701605605
2023-12-22,136.2,14.3,-0.5,-0.4,0.0,633.0,-7.2,10.2,4550,119,4521.47,-0.00437102513766592
2023-12-22,319.4,13.5,-0.8,-0.0,0.0,0.0,-12.3,7.5,4850,119,4521.47,0.05948044684886684
2023-12-22,117.1,14.8,-0.4,-0.4,0.0,612.0,-6.4,10.0,4500,119,4521.47,-0.01542086132425091
2023-12-22,281.0,13.5,-0.7,-0.1,0.0,1.0,-11.5,9.3,4800,119,4521.47,0.04911765981332035
2023-12-27,272.0,13.0,-0.7,-0.1,0.0,1.0,-11.2,9.1,4800,114,4528.38,0.048038507587823714
2023-12-27,373.5,13.4,-0.8,0.1,0.0,0.0,-12.8,5.5,4925,114,4528.38,0.07374686429803072
2023-12-27,204.1,13.2,-0.6,-0.3,0.0,1.0,-9.5,10.1,4700,114,4528.38,0.026985098389991462
2023-12-27,149.7,13.7,-0.5,-0.4,0.0,324.0,-7.7,10.3,4600,114,4528.38,0.005478893169027748
2023-12-27,440.7,13.8,-0.9,0.1,0.0,0.0,-13.6,5.7,5000,114,4528.38,0.08886050210807887
2023-12-27,236.4,13.0,-0.7,-0.1,0.0,1.0,-10.3,8.9,4750,114,4528.38,0.037567207720528246
2023-12-27,351.9,13.2,-0.8,-0.0,0.0,0.0,-12.6,7.6,4900,114,4528.38,0.06865779479055951
2023-12-27,175.2,13.4,-0.6,-0.3,0.0,389.0,-8.6,9.8,4650,114,4528.38,0.01628980927324344
2023-12-27,109.5,14.4,-0.4,-0.4,0.0,612.0,-6.0,9.7,4500,114,4528.38,-0.0165000135497474
2023-12-27,310.6,13.0,-0.8,-0.0,0.0,0.0,-11.9,7.4,4850,114,4528.38,0.05840129462337036
2023-12-27,128.0,14.0,-0.5,-0.4,0.0,633.0,-6.8,10.0,4550,114,4528.38,-0.0054501773631624745
2023-12-28,114.1,14.4,-0.4,-0.4,0.0,614.0,-6.2,9.7,4500,113,4514.38,-0.013314022262953107
2023-12-28,324.4,13.3,-0.8,-0.0,0.0,0.0,-11.9,7.4,4850,113,4514.38,0.061587285910164616
2023-12-28,213.6,13.3,-0.6,-0.2,0.0,1.0,-9.6,10.1,4700,113,4514.38,0.030171089676785702
2023-12-28,388.8,13.9,-0.8,0.1,0.0,0.0,-12.8,5.5,4925,113,4514.38,0.07693285558482509
2023-12-28,133.7,13.9,-0.5,-0.4,0.0,636.0,-7.0,10.0,4550,113,4514.38,-0.0022641860763681384
2023-12-28,247.5,13.2,-0.7,-0.2,0.0,1.0,-10.5,8.9,4750,113,4514.38,0.04075319900732264
2023-12-28,183.4,13.4,-0.6,-0.3,0.0,389.0,-8.7,9.8,4650,113,4514.38,0.019475800560037747
2023-12-28,366.9,13.7,-0.8,-0.0,0.0,0.0,-12.5,7.5,4900,113,4514.38,0.07184378607735371
2023-12-28,284.5,13.3,-0.7,-0.0,0.0,1.0,-11.2,7.1,4800,113,4514.38,0.05122449887461804
2023-12-28,156.7,13.7,-0.5,-0.4,0.0,324.0,-7.9,10.3,4600,113,4514.38,0.008664884455822124
2023-12-28,457.1,14.5,-0.9,0.1,0.0,0.0,-13.4,5.6,5000,113,4514.38,0.09204649339487316
2023-12-29,326.5,14.4,-0.8,-0.1,0.0,0.0,-11.5,7.1,4850,112,4521.44,0.060114205168845164
2023-12-29,135.2,14.5,-0.5,-0.4,0.0,636.0,-6.8,9.9,4550,112,4521.44,-0.003737266817687515
2023-12-29,185.1,14.0,-0.6,-0.3,0.0,389.0,-8.5,9.7,4650,112,4521.44,0.01800271981871842
2023-12-29,158.4,14.2,-0.5,-0.4,0.0,324.0,-7.7,10.2,4600,112,4521.44,0.0071918037145027175
2023-12-29,115.4,14.9,-0.4,-0.4,0.0,617.0,-6.0,9.7,4500,112,4521.44,-0.014787103004272564
2023-12-29,286.6,14.1,-0.7,-0.2,0.0,1.0,-10.9,8.9,4800,112,4521.44,0.04975141813329872
2023-12-29,368.9,14.8,-0.8,-0.1,0.0,0.0,-12.1,7.3,4900,112,4521.44,0.07037070533603433
2023-12-29,249.4,14.0,-0.7,-0.2,0.0,7.0,-10.1,8.7,4750,112,4521.44,0.03928011826600324
2023-12-29,215.5,14.0,-0.6,-0.3,0.0,1.0,-9.4,10.0,4700,112,4521.44,0.028698008935466233
2023-12-29,459.3,16.0,-0.8,0.1,0.0,0.0,-13.0,5.4,5000,112,4521.44,0.09057341265355372
2023-12-29,391.0,15.0,-0.8,-0.1,0.0,0.0,-12.3,7.3,4925,112,4521.44,0.07545977484350565
2024-01-02,329.2,13.8,-0.8,-0.0,0.0,0.0,-11.4,7.1,4850,108,4512.81,0.06238306915069797
2024-01-02,289.2,13.8,-0.7,-0.0,0.0,1.0,-10.8,6.9,4800,108,4512.81,0.052020282115151376
2024-01-02,462.1,15.0,-0.9,0.1,0.0,0.0,-12.9,5.4,5000,108,4512.81,0.09284227663540655
2024-01-02,251.9,13.6,-0.7,-0.2,0.0,7.0,-10.1,8.6,4750,108,4512.81,0.04154898224785596
2024-01-02,217.8,13.8,-0.6,-0.2,0.0,1.0,-9.3,8.4,4700,108,4512.81,0.030966872917319012
2024-01-02,393.7,14.3,-0.8,0.1,0.0,0.0,-12.2,5.3,4925,108,4512.81,0.07772863882535837
2024-01-02,137.2,14.3,-0.5,-0.4,0.0,636.0,-6.7,9.8,4550,108,4512.81,-0.0014684028358347679
2024-01-02,117.3,14.9,-0.4,-0.4,0.0,642.0,-6.0,9.5,4500,108,4512.81,-0.012518239022419754
2024-01-02,371.7,14.1,-0.8,-0.0,0.0,0.0,-12.0,7.3,4900,108,4512.81,0.07263956931788708
2024-01-02,187.3,13.8,-0.6,-0.3,0.0,389.0,-8.4,9.6,4650,108,4512.81,0.020271583800571258
2024-01-02,160.5,14.1,-0.5,-0.4,0.0,324.0,-7.6,10.1,4600,108,4512.81,0.009460667696355621
2024-01-03,171.5,14.7,-0.5,-0.3,0.0,636.0,-7.6,9.2,4550,107,4448.13,0.013057422425701747
2024-01-03,525.7,16.8,-0.9,0.1,0.0,0.0,-12.9,5.3,5000,107,4448.13,0.10736810189694306
2024-01-03,303.4,14.5,-0.8,-0.1,0.0,7.0,-10.6,6.8,4750,107,4448.13,0.05607480750939262
2024-01-03,432.2,15.5,-0.8,0.1,0.0,0.0,-12.2,5.2,4900,107,4448.13,0.08716539457942356
2024-01-03,147.3,14.9,-0.5,-0.4,0.0,642.0,-6.8,9.7,4500,107,4448.13,0.0020075862391167503
2024-01-03,387.2,15.0,-0.8,-0.1,0.0,0.0,-11.7,7.1,4850,107,4448.13,0.07690889441223445
2024-01-03,455.2,15.8,-0.8,0.1,0.0,0.0,-12.4,5.2,4925,107,4448.13,0.09225446408689485
2024-01-03,344.1,14.6,-0.8,-0.1,0.0,1.0,-11.2,7.0,4800,107,4448.13,0.06654610737668784
2024-01-03,265.6,14.3,-0.7,-0.2,0.0,1.0,-10.0,8.5,4700,107,4448.13,0.045492698178855664
2024-01-03,230.6,14.4,-0.7,-0.2,0.0,389.0,-9.2,8.2,4650,107,4448.13,0.03479740906210769
2024-01-03,199.2,14.4,-0.6,-0.3,0.0,324.0,-8.4,9.4,4600,107,4448.13,0.023986492957892038
2024-01-04,426.7,14.6,-0.9,0.1,0.0,0.0,-12.3,5.3,4925,106,4474.01,0.08654273806610435
2024-01-04,151.7,14.1,-0.5,-0.4,0.0,636.0,-7.2,9.8,4550,106,4474.01,0.007345696404911203
2024-01-04,496.9,15.5,-0.9,0.1,0.0,0.0,-12.8,5.4,5000,106,4474.01,0.10165637587615245
2024-01-04,129.3,14.4,-0.5,-0.4,0.0,742.0,-6.4,9.6,4500,106,4474.01,-0.003704139781673786
2024-01-04,277.4,13.6,-0.7,-0.2,0.0,7.0,-10.4,8.7,4750,106,4474.01,0.05036308148860205
2024-01-04,207.2,13.6,-0.6,-0.3,0.0,389.0,-8.9,9.6,4650,106,4474.01,0.029085683041317128
2024-01-04,403.9,14.4,-0.8,0.1,0.0,0.0,-12.1,5.3,4900,106,4474.01,0.08145366855863297
2024-01-04,177.6,13.8,-0.6,-0.3,0.0,324.0,-8.0,9.3,4600,106,4474.01,0.018274766937101485
2024-01-04,317.1,13.6,-0.8,-0.0,0.0,1.0,-11.1,7.0,4800,106,4474.01,0.06083438135589747
2024-01-04,240.7,13.5,-0.7,-0.2,0.0,1.0,-9.7,8.4,4700,106,4474.01,0.0397809721580651
2024-01-04,359.4,14.0,-0.8,-0.0,0.0,0.0,-11.6,7.1,4850,106,4474.01,0.07119716839144385
2024-01-05,326.6,13.8,-0.8,-0.0,0.0,1.0,-11.1,7.0,4800,105,4463.51,0.06327361656969716
2024-01-05,286.0,13.7,-0.8,-0.0,0.0,7.0,-10.4,6.8,4750,105,4463.51,0.05280231670240175
2024-01-05,156.2,14.1,-0.5,-0.4,0.0,636.0,-7.3,9.8,4550,105,4463.51,0.009784931618710963
2024-01-05,248.3,13.5,-0.7,-0.2,0.0,1.0,-9.7,8.4,4700,105,4463.51,0.04222020737186481
2024-01-05,132.9,14.3,-0.5,-0.4,0.0,742.0,-6.5,9.5,4500,105,4463.51,-0.0012649045678740087
2024-01-05,508.6,16.0,-0.9,0.1,0.0,0.0,-12.7,5.3,5000,105,4463.51,0.10409561108995227
2024-01-05,414.8,14.7,-0.8,0.1,0.0,0.0,-12.0,5.2,4900,105,4463.51,0.08389290377243283
2024-01-05,213.8,13.7,-0.7,-0.2,0.0,389.0,-9.0,8.2,4650,105,4463.51,0.03152491825511686
2024-01-05,437.9,15.0,-0.9,0.1,0.0,0.0,-12.2,5.2,4925,105,4463.51,0.0889819732799042
2024-01-05,369.7,14.3,-0.8,-0.0,0.0,0.0,-11.6,7.1,4850,105,4463.51,0.07363640360524373
2024-01-05,183.1,13.7,-0.6,-0.3,0.0,324.0,-8.1,9.3,4600,105,4463.51,0.020714002150901228
2024-01-08,231.2,13.3,-0.7,-0.2,0.0,1.0,-9.3,8.3,4700,102,4485.48,0.03757891332869819
2024-01-08,197.7,13.4,-0.6,-0.3,0.0,389.0,-8.5,9.4,4650,102,4485.48,0.026883624211950147
2024-01-08,308.1,13.6,-0.8,-0.0,0.0,1.0,-10.6,6.9,4800,102,4485.48,0.05863232252653048
2024-01-08,395.8,14.5,-0.8,0.1,0.0,0.0,-11.6,5.1,4900,102,4485.48,0.07925160972926612
2024-01-08,168.1,13.6,-0.6,-0.3,0.0,324.0,-7.6,9.1,4600,102,4485.48,0.016072708107734653
2024-01-08,120.4,14.2,-0.5,-0.4,0.0,750.0,-6.0,9.4,4500,102,4485.48,-0.005906198611040647
2024-01-08,268.1,13.5,-0.7,-0.2,0.0,7.0,-10.0,8.5,4750,102,4485.48,0.048161022659235206
2024-01-08,489.4,15.8,-0.9,0.1,0.0,0.0,-12.3,5.2,5000,102,4485.48,0.09945431704678571
2024-01-08,418.8,14.8,-0.9,0.1,0.0,0.0,-11.8,5.2,4925,102,4485.48,0.08434067923673753
2024-01-08,142.3,13.8,-0.5,-0.4,0.0,648.0,-6.8,9.6,4550,102,4485.48,0.005143637575544301
2024-01-08,350.9,14.0,-0.8,-0.0,0.0,0.0,-11.2,7.0,4850,102,4485.48,0.06899510956207715
2024-01-09,432.0,14.2,-0.9,0.1,0.0,0.0,-12.0,5.2,4925,101,4467.17,0.0885206829661014
2024-01-09,123.4,13.6,-0.5,-0.4,0.0,754.0,-6.2,9.4,4500,101,4467.17,-0.0017261948816767877
2024-01-09,239.8,12.8,-0.7,-0.2,0.0,1.0,-9.5,8.4,4700,101,4467.17,0.041758917058062006
2024-01-09,319.3,13.1,-0.8,-0.0,0.0,1.0,-10.9,6.9,4800,101,4467.17,0.06281232625589445
2024-01-09,173.7,13.0,-0.6,-0.3,0.0,324.0,-7.9,9.2,4600,101,4467.17,0.020252711837098546
2024-01-09,278.1,12.9,-0.8,-0.0,0.0,7.0,-10.2,6.8,4750,101,4467.17,0.05234102638859899
2024-01-09,408.8,13.9,-0.9,0.1,0.0,0.0,-11.8,5.2,4900,101,4467.17,0.08343161345863
2024-01-09,146.6,13.4,-0.5,-0.3,0.0,651.0,-7.0,8.9,4550,101,4467.17,0.009323641304908233
2024-01-09,503.2,15.3,-0.9,0.2,0.0,0.0,-12.4,3.5,5000,101,4467.17,0.10363432077614954
2024-01-09,363.1,13.5,-0.8,0.1,0.0,0.0,-11.4,5.1,4850,101,4467.17,0.07317511329144107
2024-01-09,204.7,12.9,-0.7,-0.2,0.0,389.0,-8.7,8.1,4650,101,4467.17,0.031063627941314002
2024-01-10,170.8,13.0,-0.6,-0.3,0.0,324.0,-7.8,9.2,4600,100,4468.98,0.01993720471827047
2024-01-10,318.3,13.4,-0.8,-0.0,0.0,1.0,-10.7,6.9,4800,100,4468.98,0.06249681913706634
2024-01-10,503.0,15.9,-0.9,0.1,0.0,0.0,-12.2,5.2,5000,100,4468.98,0.10331881365732141
2024-01-10,119.8,13.4,-0.5,-0.4,0.0,747.0,-6.1,9.3,4500,100,4468.98,-0.0020417020005048486
2024-01-10,431.5,14.7,-0.9,0.1,0.0,0.0,-11.7,5.1,4925,100,4468.98,0.08820517584727326
2024-01-10,237.9,12.9,-0.7,-0.2,0.0,1.0,-9.4,8.3,4700,100,4468.98,0.041443409939234024
2024-01-10,408.1,14.4,-0.9,0.1,0.0,0.0,-11.5,5.1,4900,100,4468.98,0.08311610633980199
2024-01-10,276.7,13.1,-0.8,-0.0,0.0,7.0,-10.1,6.7,4750,100,4468.98,0.05202551926977095
2024-01-10,143.3,13.3,-0.5,-0.4,0.0,651.0,-6.9,9.6,4550,100,4468.98,0.00900813418608022
2024-01-10,202.4,12.9,-0.7,-0.2,0.0,389.0,-8.6,8.0,4650,100,4468.98,0.030748120822486083
2024-01-10,362.3,13.9,-0.8,0.1,0.0,0.0,-11.1,5.0,4850,100,4468.98,0.0728596061726129
2024-01-11,434.9,15.1,-0.9,0.1,0.0,0.0,-11.5,5.0,4900,99,4442.28,0.0891981318933855
2024-01-11,133.4,13.6,-0.5,-0.4,0.0,777.0,-6.4,9.4,4500,99,4442.28,0.004040323553078514
2024-01-11,260.0,13.4,-0.7,-0.2,0.0,1.0,-9.6,8.3,4700,99,4442.28,0.04752543549281742
2024-01-11,300.4,13.5,-0.8,-0.0,0.0,7.0,-10.2,6.7,4750,99,4442.28,0.05810754482335427
2024-01-11,388.4,14.5,-0.8,0.1,0.0,0.0,-11.2,5.0,4850,99,4442.28,0.0789416317261963
2024-01-11,458.5,15.5,-0.9,0.1,0.0,0.0,-11.7,5.1,4925,99,4442.28,0.09428720140085675
2024-01-11,222.6,13.2,-0.7,-0.2,0.0,389.0,-8.9,8.1,4650,99,4442.28,0.03683014637606955
2024-01-11,188.7,13.2,-0.6,-0.3,0.0,324.0,-8.1,9.2,4600,99,4442.28,0.026019230271853794
2024-01-11,530.5,16.8,-0.9,0.1,0.0,0.0,-12.1,5.1,5000,99,4442.28,0.1094008392109048
2024-01-11,343.4,14.0,-0.8,-0.0,0.0,1.0,-10.7,6.8,4800,99,4442.28,0.0685788446906498
2024-01-11,159.0,13.3,-0.6,-0.3,0.0,681.0,-7.3,8.9,4550,99,4442.28,0.015090159739663617
2024-01-12,232.0,13.2,-0.7,-0.2,0.0,1.0,-9.0,8.2,4700,98,4480.02,0.03915527198597232
2024-01-12,270.6,13.5,-0.8,-0.1,0.0,7.0,-9.7,6.6,4750,98,4480.02,0.04973738131650925
2024-01-12,356.3,14.3,-0.8,-0.1,0.0,0.0,-10.8,6.8,4850,98,4480.02,0.07057146821935122
2024-01-12,165.5,13.1,-0.6,-0.3,0.0,324.0,-7.5,9.0,4600,98,4480.02,0.017649066765008752
2024-01-12,497.1,16.6,-0.9,0.1,0.0,1.0,-11.8,5.0,5000,98,4480.02,0.10103067570405974
2024-01-12,312.2,13.7,-0.8,-0.1,0.0,1.0,-10.3,6.7,4800,98,4480.02,0.060208681183804645
2024-01-12,402.2,15.0,-0.8,0.1,0.0,0.0,-11.2,5.0,4900,98,4480.02,0.08082796838654031
2024-01-12,196.7,13.2,-0.6,-0.3,0.0,389.0,-8.3,9.3,4650,98,4480.02,0.02845998286922437
2024-01-12,115.5,13.6,-0.5,-0.4,0.0,777.0,-5.8,9.2,4500,98,4480.02,-0.004329839953766583
2024-01-12,138.4,13.4,-0.5,-0.4,0.0,681.0,-6.6,9.5,4550,98,4480.02,0.0067199962328184926
2024-01-12,425.6,15.4,-0.9,0.1,0.0,0.0,-11.3,5.0,4925,98,4480.02,0.08591703789401159
2024-01-15,123.9,13.3,-0.5,-0.4,0.0,977.0,-6.1,9.2,4500,95,4454.68,0.0016112089344097226
2024-01-15,148.6,13.0,-0.6,-0.3,0.0,681.0,-6.9,8.7,4550,95,4454.68,0.012661045120994684
2024-01-15,374.8,13.7,-0.9,0.1,0.0,0.0,-10.9,5.0,4850,95,4454.68,0.0765125171075276
2024-01-15,516.9,15.9,-0.9,0.2,0.0,1.0,-11.8,3.4,5000,95,4454.68,0.10697172459223611
2024-01-15,444.9,14.7,-0.9,0.1,0.0,0.0,-11.4,5.1,4925,95,4454.68,0.09185808678218786
2024-01-15,287.0,12.9,-0.8,-0.0,0.0,7.0,-9.9,6.6,4750,95,4454.68,0.055678430204685644
2024-01-15,210.3,12.7,-0.7,-0.2,0.0,389.0,-8.6,8.0,4650,95,4454.68,0.03440103175740056
2024-01-15,247.0,12.8,-0.7,-0.2,0.0,5803.0,-9.3,8.2,4700,95,4454.68,0.045096320874148714
2024-01-15,177.4,12.8,-0.6,-0.3,0.0,5843.0,-7.8,9.0,4600,95,4454.68,0.023590115653184942
2024-01-15,421.3,14.3,-0.9,0.1,0.0,0.0,-11.3,5.0,4900,95,4454.68,0.08676901727471668
2024-01-15,329.8,13.3,-0.8,-0.0,0.0,1.0,-10.5,6.8,4800,95,4454.68,0.06614973007198104
2024-01-16,457.4,15.8,-0.9,0.1,0.0,0.0,-11.2,4.9,4925,94,4446.51,0.09378338594615351
2024-01-16,155.9,13.4,-0.6,-0.3,0.0,731.0,-6.9,8.7,4550,94,4446.51,0.014586344284960426
2024-01-16,130.1,13.6,-0.5,-0.4,0.0,887.0,-6.1,9.1,4500,94,4446.51,0.0035365080983755055
2024-01-16,219.8,13.2,-0.7,-0.2,0.0,589.0,-8.5,7.9,4650,94,4446.51,0.03632633092136643
2024-01-16,298.1,13.7,-0.8,-0.1,0.0,7.0,-9.8,6.5,4750,94,4446.51,0.05760372936865123
